bootstrap,input_features,imbalance,mLMethod,time.start,time.end,Precision,Recall,F1,BalancedAccuracy
42,Baseline,rose,nnet,2024-02-25T05:01:25Z,2024-02-25T05:02:07Z,0.04835164835164835,0.44,0.08712871287128714,0.6747638946928541
42,All,none,glm,2024-02-25T05:02:07Z,2024-02-25T05:02:24Z,0.5,0.04,0.07407407407407407,0.5197910572503134
42,All,none,earth,2024-02-25T05:02:24Z,2024-02-25T05:03:59Z,0,0,NA,0.4998955286251567
42,All,none,pda,2024-02-25T05:03:59Z,2024-02-25T05:05:03Z,0.13793103448275862,0.4,0.20512820512820515,0.6869410781445884
42,All,none,multinom,2024-02-25T05:05:03Z,2024-02-25T05:05:34Z,0.5,0.04,0.07407407407407407,0.5197910572503134
42,All,none,treebag,2024-02-25T05:05:34Z,2024-02-25T05:05:56Z,0.2,0.02,0.03636363636363636,0.5095821145006268
42,All,none,gbm,2024-02-25T05:05:57Z,2024-02-25T05:06:21Z,NA,0,NA,0.5
42,All,none,ranger,2024-02-25T05:06:21Z,2024-02-25T05:08:27Z,NA,0,NA,0.5
42,All,none,nnet,2024-02-25T05:08:28Z,2024-02-25T05:09:19Z,NA,0,NA,0.5
42,All,weighted,glm,2024-02-25T05:09:19Z,2024-02-25T05:09:41Z,0.05416116248348745,0.82,0.10161090458488228,0.8351984956122023
42,All,weighted,earth,2024-02-25T05:09:42Z,2024-02-25T07:48:25Z,0.05759162303664921,0.88,0.10810810810810811,0.864780610112829
42,All,weighted,pda,2024-02-25T07:48:25Z,2024-02-25T07:49:29Z,NA,0,NA,0.5
42,All,weighted,multinom,2024-02-25T07:49:29Z,2024-02-25T07:50:00Z,0.05345501955671447,0.82,0.1003671970624235,0.8341537818637693
42,All,weighted,treebag,2024-02-25T07:50:00Z,2024-02-25T07:50:22Z,0.2,0.02,0.03636363636363636,0.5095821145006268
42,All,weighted,gbm,2024-02-25T07:50:23Z,2024-02-25T07:50:48Z,0.059379217273954114,0.88,0.11125158027812894,0.8671834517342248
42,All,weighted,ranger,2024-02-25T07:50:48Z,2024-02-25T07:53:18Z,0,0,NA,0.4998955286251567
42,All,weighted,nnet,2024-02-25T07:53:18Z,2024-02-25T07:54:09Z,0.05303030303030303,0.84,0.09976247030878861,0.8416464688675303
