bootstrap,input_features,imbalance,mLMethod,time.start,time.end,Precision,Recall,F1,BalancedAccuracy
87,Baseline,none,glm,2024-03-02T01:05:24Z,2024-03-02T01:05:41Z,NA,0,NA,0.5
87,Baseline,none,pda,2024-03-02T01:05:41Z,2024-03-02T01:06:30Z,0,0,NA,0.49905975762641036
87,Baseline,none,multinom,2024-03-02T01:06:30Z,2024-03-02T01:06:59Z,NA,0,NA,0.5
87,Baseline,none,treebag,2024-03-02T01:06:59Z,2024-03-02T01:07:20Z,0,0,NA,0.49926870037609694
87,Baseline,none,gbm,2024-03-02T01:07:20Z,2024-03-02T01:07:44Z,NA,0,NA,0.5
87,Baseline,none,ranger,2024-03-02T01:07:44Z,2024-03-02T01:09:59Z,NA,0,NA,0.5
87,Baseline,none,nnet,2024-03-02T01:10:00Z,2024-03-02T01:10:41Z,NA,0,NA,0.5
87,Baseline,weighted,glm,2024-03-02T01:10:41Z,2024-03-02T01:10:58Z,0.026729559748427674,0.68,0.05143721633888049,0.7106644379440034
87,Baseline,weighted,pda,2024-03-02T01:10:58Z,2024-03-02T01:11:47Z,NA,0,NA,0.5
87,Baseline,weighted,multinom,2024-03-02T01:11:47Z,2024-03-02T01:12:14Z,0.026778882938026015,0.7,0.051584377302873984,0.7171124111993313
87,Baseline,weighted,treebag,2024-03-02T01:12:14Z,2024-03-02T01:12:35Z,0,0,NA,0.49926870037609694
87,Baseline,weighted,gbm,2024-03-02T01:12:36Z,2024-03-02T01:13:01Z,0.02437106918238994,0.62,0.046898638426626324,0.6803510238194734
87,Baseline,weighted,ranger,2024-03-02T01:13:01Z,2024-03-02T01:15:33Z,0.025711662075298437,0.56,0.049165935030728705,0.6691558712912662
87,Baseline,weighted,nnet,2024-03-02T01:15:34Z,2024-03-02T01:16:16Z,0.02674591381872214,0.72,0.05157593123209169,0.7231424989552863
87,Baseline,up,glm,2024-03-02T01:16:17Z,2024-03-02T01:16:33Z,0.028081123244929798,0.72,0.05405405405405405,0.7298286669452569
87,Baseline,up,pda,2024-03-02T01:16:33Z,2024-03-02T01:18:06Z,0.02610759493670886,0.66,0.0502283105022831,0.7013957375679064
87,Baseline,up,multinom,2024-03-02T01:18:06Z,2024-03-02T01:18:57Z,0.026856240126382307,0.68,0.05167173252279635,0.711291266193063
87,Baseline,up,treebag,2024-03-02T01:18:57Z,2024-03-02T01:19:25Z,0.043478260869565216,0.04,0.041666666666666664,0.5154032595068951
87,Baseline,up,gbm,2024-03-02T01:19:26Z,2024-03-02T01:19:53Z,0.024334600760456272,0.64,0.046886446886446886,0.6859632260760551
87,Baseline,up,ranger,2024-03-02T01:19:53Z,2024-03-02T01:23:05Z,0.025758969641214352,0.56,0.04925241864555849,0.6693648140409528
87,Baseline,up,nnet,2024-03-02T01:23:05Z,2024-03-02T01:24:21Z,0.022425249169435217,0.54,0.0430622009569378,0.6470371918094442
87,Baseline,smote,glm,2024-03-02T01:24:21Z,2024-03-02T01:24:38Z,0.025943396226415096,0.66,0.04992435703479577,0.7005599665691601
87,Baseline,smote,pda,2024-03-02T01:24:38Z,2024-03-02T01:26:10Z,0.026214340786430222,0.68,0.05048255382331106,0.708052653572921
87,Baseline,smote,multinom,2024-03-02T01:26:10Z,2024-03-02T01:26:50Z,0.025902668759811617,0.66,0.04984894259818731,0.7003510238194735
87,Baseline,smote,treebag,2024-03-02T01:26:50Z,2024-03-02T01:27:20Z,0.011904761904761904,0.02,0.014925373134328356,0.5013288758880067
87,Baseline,smote,gbm,2024-03-02T01:27:21Z,2024-03-02T01:27:48Z,0.02410575427682737,0.62,0.04640718562874251,0.6788884245716673
87,Baseline,smote,ranger,2024-03-02T01:27:48Z,2024-03-02T01:31:41Z,0.024853801169590642,0.34,0.04632152588555859,0.6003175929795236
87,Baseline,smote,nnet,2024-03-02T01:31:41Z,2024-03-02T01:33:12Z,0.022857142857142857,0.32,0.042666666666666665,0.5885415796071877
87,Baseline,rose,glm,2024-03-02T01:33:12Z,2024-03-02T01:33:28Z,0.004473022085546547,0.32,0.008822718500137855,0.28797743418303384
87,Baseline,rose,pda,2024-03-02T01:33:28Z,2024-03-02T01:34:21Z,0.026013771996939557,0.68,0.050110537951363304,0.7070079398244882
87,Baseline,rose,multinom,2024-03-02T01:34:21Z,2024-03-02T01:34:54Z,0.0258751902587519,0.68,0.0498533724340176,0.7062766402005851
87,Baseline,rose,treebag,2024-03-02T01:34:54Z,2024-03-02T01:35:23Z,0.07547169811320754,0.08,0.07766990291262135,0.5348809026326786
87,Baseline,rose,gbm,2024-03-02T01:35:24Z,2024-03-02T01:35:52Z,0.06666666666666667,0.08,0.07272727272727272,0.5341496030087756
87,Baseline,rose,ranger,2024-03-02T01:35:52Z,2024-03-02T01:40:03Z,0.08333333333333333,0.12,0.09836065573770492,0.5531048892603427
87,Baseline,rose,nnet,2024-03-02T01:40:04Z,2024-03-02T01:41:01Z,0.031578947368421054,0.24,0.05581395348837209,0.5815545340576682
87,All,none,glm,2024-03-02T01:41:01Z,2024-03-02T01:41:19Z,1,0.02,0.0392156862745098,0.51
87,All,none,pda,2024-03-02T01:41:19Z,2024-03-02T01:42:56Z,0.13846153846153847,0.36,0.2,0.6682992060175512
87,All,none,multinom,2024-03-02T01:42:56Z,2024-03-02T01:43:30Z,1,0.02,0.0392156862745098,0.51
87,All,none,treebag,2024-03-02T01:43:30Z,2024-03-02T01:43:54Z,0.125,0.02,0.03448275862068966,0.509268700376097
87,All,none,gbm,2024-03-02T01:43:55Z,2024-03-02T01:44:24Z,1,0.02,0.0392156862745098,0.51
87,All,none,ranger,2024-03-02T01:44:24Z,2024-03-02T01:46:41Z,NA,0,NA,0.5
87,All,none,nnet,2024-03-02T01:46:41Z,2024-03-02T01:47:38Z,NA,0,NA,0.5
87,All,weighted,glm,2024-03-02T01:47:39Z,2024-03-02T01:47:55Z,0.05131761442441054,0.74,0.09597924773022048,0.7985415796071876
