bootstrap,input_features,imbalance,mLMethod,time.start,time.end,Precision,Recall,F1,BalancedAccuracy
14,Baseline,none,glm,2024-03-02T01:03:22Z,2024-03-02T01:03:38Z,NA,0,NA,0.5
14,Baseline,none,pda,2024-03-02T01:03:38Z,2024-03-02T01:04:27Z,0.25,0.02,0.037037037037037035,0.5096865858754701
14,Baseline,none,multinom,2024-03-02T01:04:27Z,2024-03-02T01:04:55Z,NA,0,NA,0.5
14,Baseline,none,treebag,2024-03-02T01:04:55Z,2024-03-02T01:05:15Z,0.09090909090909091,0.02,0.032786885245901634,0.508955286251567
14,Baseline,none,gbm,2024-03-02T01:05:16Z,2024-03-02T01:05:42Z,NA,0,NA,0.5
14,Baseline,none,ranger,2024-03-02T01:05:42Z,2024-03-02T01:07:57Z,NA,0,NA,0.5
14,Baseline,none,nnet,2024-03-02T01:07:58Z,2024-03-02T01:08:39Z,NA,0,NA,0.5
14,Baseline,weighted,glm,2024-03-02T01:08:39Z,2024-03-02T01:08:55Z,0.027406886858749122,0.78,0.05295315682281059,0.7454116172168825
14,Baseline,weighted,pda,2024-03-02T01:08:55Z,2024-03-02T01:09:44Z,NA,0,NA,0.5
14,Baseline,weighted,multinom,2024-03-02T01:09:44Z,2024-03-02T01:10:11Z,0.026912181303116147,0.76,0.051983584131326956,0.7364563309653155
14,Baseline,weighted,treebag,2024-03-02T01:10:11Z,2024-03-02T01:10:31Z,0.09090909090909091,0.02,0.032786885245901634,0.508955286251567
14,Baseline,weighted,gbm,2024-03-02T01:10:32Z,2024-03-02T01:10:57Z,0.02661064425770308,0.76,0.05142083897158322,0.7347847889678228
14,Baseline,weighted,ranger,2024-03-02T01:10:57Z,2024-03-02T01:13:31Z,0.030541012216404886,0.7,0.05852842809364548,0.7339323025491016
14,Baseline,weighted,nnet,2024-03-02T01:13:31Z,2024-03-02T01:14:09Z,0.02682763246143528,0.8,0.0519143413367943,0.748412035102382
14,Baseline,up,glm,2024-03-02T01:14:09Z,2024-03-02T01:14:25Z,0.026931254429482635,0.76,0.05201916495550992,0.7365608023401589
14,Baseline,up,pda,2024-03-02T01:14:25Z,2024-03-02T01:15:57Z,0.027330063069376315,0.78,0.052809749492213946,0.7449937317175095
14,Baseline,up,multinom,2024-03-02T01:15:57Z,2024-03-02T01:16:48Z,0.02664796633941094,0.76,0.051490514905149054,0.7349937317175095
14,Baseline,up,treebag,2024-03-02T01:16:48Z,2024-03-02T01:17:16Z,0.01639344262295082,0.02,0.018018018018018018,0.5037317175094024
14,Baseline,up,gbm,2024-03-02T01:17:17Z,2024-03-02T01:17:44Z,0.027961736571008096,0.76,0.0539389638041164,0.7419933138320101
14,Baseline,up,ranger,2024-03-02T01:17:44Z,2024-03-02T01:20:56Z,0.028645833333333332,0.66,0.05490848585690515,0.7130965315503552
14,Baseline,up,nnet,2024-03-02T01:20:56Z,2024-03-02T01:22:13Z,0.023824855119124275,0.74,0.046163443543356206,0.7116213957375679
14,Baseline,smote,glm,2024-03-02T01:22:13Z,2024-03-02T01:22:30Z,0.025377229080932786,0.74,0.049071618037135285,0.7215461763476807
14,Baseline,smote,pda,2024-03-02T01:22:30Z,2024-03-02T01:24:01Z,0.02598267821452365,0.78,0.05029013539651838,0.7372628499791057
14,Baseline,smote,multinom,2024-03-02T01:24:01Z,2024-03-02T01:24:37Z,0.025412087912087912,0.74,0.049136786188579015,0.7217551190973673
14,Baseline,smote,treebag,2024-03-02T01:24:37Z,2024-03-02T01:25:06Z,0.0449438202247191,0.08,0.05755395683453238,0.5311199331383201
14,Baseline,smote,gbm,2024-03-02T01:25:07Z,2024-03-02T01:25:34Z,0.027906976744186046,0.72,0.05373134328358208,0.7289928959465106
14,Baseline,smote,ranger,2024-03-02T01:25:34Z,2024-03-02T01:29:28Z,0.0327613104524181,0.42,0.060781476121562955,0.6452277475971584
14,Baseline,smote,nnet,2024-03-02T01:29:28Z,2024-03-02T01:30:42Z,0.02079002079002079,0.4,0.039525691699604744,0.6015879648976181
14,Baseline,rose,glm,2024-03-02T01:30:43Z,2024-03-02T01:30:59Z,0.003498542274052478,0.24,0.006896551724137931,0.2629168407856247
14,Baseline,rose,pda,2024-03-02T01:30:59Z,2024-03-02T01:31:52Z,0.026554856743535988,0.76,0.05131667792032411,0.734471374843293
14,Baseline,rose,multinom,2024-03-02T01:31:52Z,2024-03-02T01:32:25Z,0.026517794836008374,0.76,0.05124747134187458,0.7342624320936064
14,Baseline,rose,treebag,2024-03-02T01:32:25Z,2024-03-02T01:32:54Z,0.08163265306122448,0.08,0.0808080808080808,0.5352987881320518
14,Baseline,rose,gbm,2024-03-02T01:32:55Z,2024-03-02T01:33:22Z,0.0761904761904762,0.16,0.10322580645161292,0.5698662766402006
14,Baseline,rose,ranger,2024-03-02T01:33:22Z,2024-03-02T01:37:36Z,0.08108108108108109,0.12,0.0967741935483871,0.5528959465106561
14,Baseline,rose,nnet,2024-03-02T01:37:37Z,2024-03-02T01:38:33Z,0.033478893740902474,0.46,0.06241519674355495,0.6606310071040535
14,All,none,glm,2024-03-02T01:38:33Z,2024-03-02T01:38:51Z,0,0,NA,0.4998955286251567
14,All,none,pda,2024-03-02T01:38:51Z,2024-03-02T01:40:28Z,0.1643835616438356,0.48,0.24489795918367346,0.7272544922691182
14,All,none,multinom,2024-03-02T01:40:28Z,2024-03-02T01:41:03Z,NA,0,NA,0.5
14,All,none,treebag,2024-03-02T01:41:03Z,2024-03-02T01:41:27Z,0.14285714285714285,0.02,0.03508771929824562,0.5093731717509402
14,All,none,gbm,2024-03-02T01:41:28Z,2024-03-02T01:41:54Z,NA,0,NA,0.5
