bootstrap,input_features,imbalance,mLMethod,time.start,time.end,Precision,Recall,F1,BalancedAccuracy
31,Baseline,none,glm,2024-03-02T01:03:21Z,2024-03-02T01:03:37Z,NA,0,NA,0.5
31,Baseline,none,pda,2024-03-02T01:03:37Z,2024-03-02T01:04:26Z,0.2,0.02,0.03636363636363636,0.5095821145006268
31,Baseline,none,multinom,2024-03-02T01:04:26Z,2024-03-02T01:04:54Z,NA,0,NA,0.5
31,Baseline,none,treebag,2024-03-02T01:04:54Z,2024-03-02T01:05:15Z,0.07142857142857142,0.02,0.03125,0.5086418721270372
31,Baseline,none,gbm,2024-03-02T01:05:16Z,2024-03-02T01:05:40Z,NA,0,NA,0.5
31,Baseline,none,ranger,2024-03-02T01:05:40Z,2024-03-02T01:07:56Z,NA,0,NA,0.5
31,Baseline,none,nnet,2024-03-02T01:07:56Z,2024-03-02T01:08:38Z,NA,0,NA,0.5
31,Baseline,weighted,glm,2024-03-02T01:08:38Z,2024-03-02T01:08:54Z,0.025373134328358207,0.68,0.04892086330935252,0.7035603844546594
31,Baseline,weighted,pda,2024-03-02T01:08:54Z,2024-03-02T01:09:43Z,NA,0,NA,0.5
31,Baseline,weighted,multinom,2024-03-02T01:09:43Z,2024-03-02T01:10:10Z,0.025411061285500747,0.68,0.04899135446685879,0.703769327204346
31,Baseline,weighted,treebag,2024-03-02T01:10:10Z,2024-03-02T01:10:31Z,0.07142857142857142,0.02,0.03125,0.5086418721270372
31,Baseline,weighted,gbm,2024-03-02T01:10:31Z,2024-03-02T01:10:55Z,0.021374045801526718,0.56,0.041176470588235294,0.6460676974508985
31,Baseline,weighted,ranger,2024-03-02T01:10:55Z,2024-03-02T01:13:28Z,0.02559576345984113,0.58,0.04902789518174133,0.6746636021730046
31,Baseline,weighted,nnet,2024-03-02T01:13:28Z,2024-03-02T01:14:11Z,0.024602026049204053,0.68,0.04748603351955308,0.6991725867112412
31,Baseline,up,glm,2024-03-02T01:14:11Z,2024-03-02T01:14:27Z,0.02623688155922039,0.7,0.05057803468208092,0.7142916840785625
31,Baseline,up,pda,2024-03-02T01:14:27Z,2024-03-02T01:15:59Z,0.025602409638554216,0.68,0.04934687953555878,0.704814040952779
31,Baseline,up,multinom,2024-03-02T01:16:00Z,2024-03-02T01:16:58Z,0.025506376594148537,0.68,0.049168474331164135,0.7042916840785625
31,Baseline,up,treebag,2024-03-02T01:16:58Z,2024-03-02T01:17:27Z,0.03636363636363636,0.04,0.0380952380952381,0.5144630171333054
31,Baseline,up,gbm,2024-03-02T01:17:27Z,2024-03-02T01:17:59Z,0.02323991797676008,0.68,0.0449438202247191,0.6907104053489344
31,Baseline,up,ranger,2024-03-02T01:17:59Z,2024-03-02T01:21:11Z,0.026595744680851064,0.6,0.050933786078098474,0.6852904304220644
31,Baseline,up,nnet,2024-03-02T01:21:11Z,2024-03-02T01:22:26Z,0.02531645569620253,0.72,0.04891304347826087,0.715202674467196
31,Baseline,smote,glm,2024-03-02T01:22:26Z,2024-03-02T01:22:43Z,0.02880970432145565,0.76,0.055514974433893347,0.7461721688257418
