bootstrap,input_features,imbalance,mLMethod,time.start,time.end,Precision,Recall,F1,BalancedAccuracy
25,Baseline,none,glm,2024-03-02T01:03:34Z,2024-03-02T01:03:51Z,NA,0,NA,0.5
25,Baseline,none,pda,2024-03-02T01:03:51Z,2024-03-02T01:04:40Z,0,0,NA,0.49937317175094026
25,Baseline,none,multinom,2024-03-02T01:04:40Z,2024-03-02T01:05:08Z,NA,0,NA,0.5
25,Baseline,none,treebag,2024-03-02T01:05:08Z,2024-03-02T01:05:29Z,0.14285714285714285,0.04,0.0625,0.5187463435018804
25,Baseline,none,gbm,2024-03-02T01:05:29Z,2024-03-02T01:05:54Z,NA,0,NA,0.5
25,Baseline,none,ranger,2024-03-02T01:05:55Z,2024-03-02T01:08:09Z,NA,0,NA,0.5
25,Baseline,none,nnet,2024-03-02T01:08:09Z,2024-03-02T01:08:51Z,NA,0,NA,0.5
25,Baseline,weighted,glm,2024-03-02T01:08:51Z,2024-03-02T01:09:07Z,0.02522935779816514,0.66,0.048600883652430045,0.6967989970748015
25,Baseline,weighted,pda,2024-03-02T01:09:07Z,2024-03-02T01:09:56Z,NA,0,NA,0.5
25,Baseline,weighted,multinom,2024-03-02T01:09:57Z,2024-03-02T01:10:24Z,0.025190839694656488,0.66,0.048529411764705876,0.6965900543251149
25,Baseline,weighted,treebag,2024-03-02T01:10:24Z,2024-03-02T01:10:45Z,0.14285714285714285,0.04,0.0625,0.5187463435018804
25,Baseline,weighted,gbm,2024-03-02T01:10:45Z,2024-03-02T01:11:09Z,0.023882896764252697,0.62,0.04599406528189911,0.6776347680735478
25,Baseline,weighted,ranger,2024-03-02T01:11:10Z,2024-03-02T01:13:42Z,0.026851851851851852,0.58,0.05132743362831858,0.680200585039699
25,Baseline,weighted,nnet,2024-03-02T01:13:42Z,2024-03-02T01:14:24Z,0.025974025974025976,0.72,0.05013927576601671,0.7189636439615545
25,Baseline,up,glm,2024-03-02T01:14:24Z,2024-03-02T01:14:41Z,0.025954198473282442,0.68,0.049999999999999996,0.7066945256999582
