bootstrap,input_features,imbalance,mLMethod,time.start,time.end,Precision,Recall,F1,BalancedAccuracy
50,Baseline,none,glm,2024-03-02T01:03:27Z,2024-03-02T01:03:43Z,NA,0,NA,0.5
50,Baseline,none,pda,2024-03-02T01:03:43Z,2024-03-02T01:04:31Z,0.6,0.06,0.1090909090909091,0.5297910572503134
50,Baseline,none,multinom,2024-03-02T01:04:32Z,2024-03-02T01:05:00Z,NA,0,NA,0.5
50,Baseline,none,treebag,2024-03-02T01:05:00Z,2024-03-02T01:05:20Z,0,0,NA,0.4986418721270372
50,Baseline,none,gbm,2024-03-02T01:05:21Z,2024-03-02T01:05:47Z,NA,0,NA,0.5
50,Baseline,none,ranger,2024-03-02T01:05:47Z,2024-03-02T01:08:02Z,NA,0,NA,0.5
50,Baseline,none,nnet,2024-03-02T01:08:02Z,2024-03-02T01:08:44Z,NA,0,NA,0.5
50,Baseline,weighted,glm,2024-03-02T01:08:44Z,2024-03-02T01:08:59Z,0.026985350809560524,0.7,0.05196733481811433,0.7181571249477643
50,Baseline,weighted,pda,2024-03-02T01:08:59Z,2024-03-02T01:09:48Z,NA,0,NA,0.5
50,Baseline,weighted,multinom,2024-03-02T01:09:48Z,2024-03-02T01:10:15Z,0.026902382782475018,0.7,0.05181347150259067,0.7177392394483911
50,Baseline,weighted,treebag,2024-03-02T01:10:15Z,2024-03-02T01:10:35Z,0,0,NA,0.4986418721270372
50,Baseline,weighted,gbm,2024-03-02T01:10:36Z,2024-03-02T01:11:01Z,0.028708133971291867,0.72,0.05521472392638037,0.7327538654408692
50,Baseline,weighted,ranger,2024-03-02T01:11:01Z,2024-03-02T01:13:34Z,0.028233151183970857,0.62,0.05400696864111499,0.6985290430422064
50,Baseline,weighted,nnet,2024-03-02T01:13:35Z,2024-03-02T01:14:13Z,0.027417027417027416,0.76,0.052924791086350974,0.7391725867112411
50,Baseline,up,glm,2024-03-02T01:14:13Z,2024-03-02T01:14:30Z,0.0273224043715847,0.7,0.052592036063110435,0.7198286669452569
50,Baseline,up,pda,2024-03-02T01:14:30Z,2024-03-02T01:16:01Z,0.026840490797546013,0.7,0.051698670605613,0.7174258253238612
50,Baseline,up,multinom,2024-03-02T01:16:01Z,2024-03-02T01:16:59Z,0.02679938744257274,0.7,0.051622418879056046,0.7172168825741747
50,Baseline,up,treebag,2024-03-02T01:16:59Z,2024-03-02T01:17:27Z,0.02127659574468085,0.02,0.020618556701030927,0.5051943167572085
50,Baseline,up,gbm,2024-03-02T01:17:28Z,2024-03-02T01:18:00Z,0.02696793002915452,0.74,0.052039381153305204,0.7305307145842039
50,Baseline,up,ranger,2024-03-02T01:18:00Z,2024-03-02T01:21:12Z,0.028624192059095107,0.62,0.05472197705207414,0.7000961136648558
50,Baseline,up,nnet,2024-03-02T01:21:12Z,2024-03-02T01:22:28Z,0.022741629816803537,0.72,0.04409063074096754,0.6983827831174259
50,Baseline,smote,glm,2024-03-02T01:22:29Z,2024-03-02T01:22:45Z,0.02802241793434748,0.7,0.05388760585065436,0.7231717509402423
50,Baseline,smote,pda,2024-03-02T01:22:45Z,2024-03-02T01:24:17Z,0.02749410840534171,0.7,0.05291005291005291,0.7206644379440033
50,Baseline,smote,multinom,2024-03-02T01:24:17Z,2024-03-02T01:24:54Z,0.02779984114376489,0.7,0.053475935828877004,0.7221270371918094
50,Baseline,smote,treebag,2024-03-02T01:24:54Z,2024-03-02T01:25:23Z,0.07142857142857142,0.1,0.08333333333333333,0.543209360635186
50,Baseline,smote,gbm,2024-03-02T01:25:24Z,2024-03-02T01:25:57Z,0.0285935085007728,0.74,0.05505952380952381,0.7386794818219808
50,Baseline,smote,ranger,2024-03-02T01:25:57Z,2024-03-02T01:29:49Z,0.03924914675767918,0.46,0.07232704402515724,0.671182615963226
50,Baseline,smote,nnet,2024-03-02T01:29:49Z,2024-03-02T01:31:02Z,0.027091633466135457,0.68,0.05210727969348659,0.7124404513163394
50,Baseline,rose,glm,2024-03-02T01:31:03Z,2024-03-02T01:31:19Z,0.0033946251768033945,0.24,0.0066945606694560665,0.25194734642707894
50,Baseline,rose,pda,2024-03-02T01:31:19Z,2024-03-02T01:32:11Z,0.028461538461538462,0.74,0.054814814814814816,0.738052653572921
50,Baseline,rose,multinom,2024-03-02T01:32:12Z,2024-03-02T01:32:44Z,0.028330781010719754,0.74,0.05457227138643068,0.7374258253238613
50,Baseline,rose,treebag,2024-03-02T01:32:44Z,2024-03-02T01:33:13Z,0.10144927536231885,0.14,0.11764705882352942,0.5635227747597158
50,Baseline,rose,gbm,2024-03-02T01:33:15Z,2024-03-02T01:33:41Z,0.06896551724137931,0.16,0.0963855421686747,0.5687170915169244
50,Baseline,rose,ranger,2024-03-02T01:33:41Z,2024-03-02T01:38:06Z,0.09302325581395349,0.16,0.11764705882352942,0.5718512327622232
50,Baseline,rose,nnet,2024-03-02T01:38:06Z,2024-03-02T01:39:03Z,0.030245746691871456,0.32,0.05526770293609672,0.6064061847053908
50,All,none,glm,2024-03-02T01:39:03Z,2024-03-02T01:39:20Z,1,0.06,0.11320754716981131,0.53
50,All,none,pda,2024-03-02T01:39:20Z,2024-03-02T01:40:56Z,0.13432835820895522,0.36,0.1956521739130435,0.667881320518178
50,All,none,multinom,2024-03-02T01:40:56Z,2024-03-02T01:41:30Z,0.75,0.06,0.1111111111111111,0.5298955286251567
50,All,none,treebag,2024-03-02T01:41:30Z,2024-03-02T01:41:56Z,0.3333333333333333,0.04,0.07142857142857142,0.5195821145006269
50,All,none,gbm,2024-03-02T01:41:56Z,2024-03-02T01:42:23Z,NA,0,NA,0.5
50,All,none,ranger,2024-03-02T01:42:23Z,2024-03-02T01:44:42Z,NA,0,NA,0.5
50,All,none,nnet,2024-03-02T01:44:42Z,2024-03-02T01:45:40Z,NA,0,NA,0.5
50,All,weighted,glm,2024-03-02T01:45:40Z,2024-03-02T01:45:57Z,0.06382978723404255,0.9,0.11920529801324503,0.8810488926034267
50,All,weighted,pda,2024-03-02T01:45:57Z,2024-03-02T01:47:33Z,NA,0,NA,0.5
50,All,weighted,multinom,2024-03-02T01:47:33Z,2024-03-02T01:48:07Z,0.06364922206506365,0.9,0.11889035667107002,0.88083994985374
50,All,weighted,treebag,2024-03-02T01:48:07Z,2024-03-02T01:48:31Z,0.3333333333333333,0.04,0.07142857142857142,0.5195821145006269
50,All,weighted,gbm,2024-03-02T01:48:32Z,2024-03-02T01:48:58Z,0.06583072100313479,0.84,0.12209302325581395,0.8577350605933973
50,All,weighted,ranger,2024-03-02T01:48:58Z,2024-03-02T01:51:48Z,NA,0,NA,0.5
50,All,weighted,nnet,2024-03-02T01:51:49Z,2024-03-02T01:52:41Z,0.06056527590847914,0.9,0.11349306431273645,0.8770789803593815
50,All,up,glm,2024-03-02T01:52:41Z,2024-03-02T01:52:58Z,0.0635593220338983,0.9,0.1187335092348285,0.8807354784788968
